year,month,date,carrier,carrier_name,type,n_flights
2008,1,2008-01,DL,Delta Air Lines Inc.,On Time,239
2008,1,2008-01,DL,Delta Air Lines Inc.,Delayed,120
2008,1,2008-01,F9,Frontier Airlines Inc.,On Time,142
2008,1,2008-01,F9,Frontier Airlines Inc.,Delayed,54
2008,1,2008-01,FL,AirTran Airways Corporation,On Time,41
2008,1,2008-01,FL,AirTran Airways Corporation,Delayed,23
2008,1,2008-01,HA,Hawaiian Airlines Inc.,On Time,57
2008,1,2008-01,HA,Hawaiian Airlines Inc.,Delayed,5
2008,1,2008-01,MQ,American Eagle Airlines Inc.,On Time,558
2008,1,2008-01,MQ,American Eagle Airlines Inc.,Delayed,83
2008,1,2008-01,NW,Northwest Airlines Inc.,On Time,71
2008,1,2008-01,NW,Northwest Airlines Inc.,Delayed,55
2008,1,2008-01,OO,SkyWest Airlines Inc.,On Time,401
2008,1,2008-01,OO,SkyWest Airlines Inc.,Delayed,136
2008,1,2008-01,UA,United Air Lines Inc.,On Time,420
2008,1,2008-01,UA,United Air Lines Inc.,Delayed,279
2008,1,2008-01,US,US Airways Inc.,On Time,367
2008,1,2008-01,US,US Airways Inc.,Delayed,110
2008,1,2008-01,WN,Southwest Airlines Co.,On Time,2262
2008,1,2008-01,WN,Southwest Airlines Co.,Delayed,784
2008,1,2008-01,XE,ExpressJet Airlines Inc.,On Time,375
2008,1,2008-01,XE,ExpressJet Airlines Inc.,Delayed,110
2008,1,2008-01,YV,Mesa Airlines Inc.,On Time,5
2008,1,2008-01,YV,Mesa Airlines Inc.,Delayed,3
2008,2,2008-02,AA,American Airlines Inc.,On Time,312
2008,2,2008-02,AA,American Airlines Inc.,Delayed,172
2008,2,2008-02,AQ,Aloha Airlines Inc.,On Time,42
2008,2,2008-02,AQ,Aloha Airlines Inc.,Delayed,5
2008,2,2008-02,AS,Alaska Airlines Inc.,On Time,258
2008,2,2008-02,AS,Alaska Airlines Inc.,Delayed,58
2008,2,2008-02,B6,JetBlue Airways,On Time,103
2008,2,2008-02,B6,JetBlue Airways,Delayed,42
2008,2,2008-02,CO,Continental Air Lines Inc.,On Time,189
2008,2,2008-02,CO,Continental Air Lines Inc.,Delayed,72
2008,2,2008-02,DL,Delta Air Lines Inc.,On Time,241
2008,2,2008-02,DL,Delta Air Lines Inc.,Delayed,97
2008,2,2008-02,F9,Frontier Airlines Inc.,On Time,144
2008,2,2008-02,F9,Frontier Airlines Inc.,Delayed,48
2008,2,2008-02,FL,AirTran Airways Corporation,On Time,28
2008,2,2008-02,FL,AirTran Airways Corporation,Delayed,32
2008,2,2008-02,HA,Hawaiian Airlines Inc.,On Time,51
2008,2,2008-02,HA,Hawaiian Airlines Inc.,Delayed,7
2008,2,2008-02,MQ,American Eagle Airlines Inc.,On Time,526
2008,2,2008-02,MQ,American Eagle Airlines Inc.,Delayed,69
2008,2,2008-02,NW,Northwest Airlines Inc.,On Time,91
2008,2,2008-02,NW,Northwest Airlines Inc.,Delayed,49
2008,2,2008-02,OO,SkyWest Airlines Inc.,On Time,369
2008,2,2008-02,OO,SkyWest Airlines Inc.,Delayed,122
2008,2,2008-02,UA,United Air Lines Inc.,On Time,438
2008,2,2008-02,UA,United Air Lines Inc.,Delayed,234
2008,2,2008-02,US,US Airways Inc.,On Time,343
2008,2,2008-02,US,US Airways Inc.,Delayed,90
2008,2,2008-02,WN,Southwest Airlines Co.,On Time,2115
2008,2,2008-02,WN,Southwest Airlines Co.,Delayed,719
2008,2,2008-02,XE,ExpressJet Airlines Inc.,On Time,329
2008,2,2008-02,XE,ExpressJet Airlines Inc.,Delayed,75
2008,2,2008-02,YV,Mesa Airlines Inc.,On Time,8
2008,2,2008-02,YV,Mesa Airlines Inc.,Delayed,0
2008,3,2008-03,AA,American Airlines Inc.,On Time,345
2008,3,2008-03,AA,American Airlines Inc.,Delayed,172
2008,3,2008-03,AS,Alaska Airlines Inc.,On Time,272
2008,3,2008-03,AS,Alaska Airlines Inc.,Delayed,64
2008,3,2008-03,B6,JetBlue Airways,On Time,105
2008,3,2008-03,B6,JetBlue Airways,Delayed,50
2008,3,2008-03,CO,Continental Air Lines Inc.,On Time,218
2008,3,2008-03,CO,Continental Air Lines Inc.,Delayed,81
2008,3,2008-03,DL,Delta Air Lines Inc.,On Time,270
2008,3,2008-03,DL,Delta Air Lines Inc.,Delayed,92
2008,3,2008-03,F9,Frontier Airlines Inc.,On Time,152
2008,3,2008-03,F9,Frontier Airlines Inc.,Delayed,56
2008,3,2008-03,FL,AirTran Airways Corporation,On Time,49
2008,3,2008-03,FL,AirTran Airways Corporation,Delayed,21
2008,3,2008-03,HA,Hawaiian Airlines Inc.,On Time,55
2008,3,2008-03,HA,Hawaiian Airlines Inc.,Delayed,7
2008,3,2008-03,MQ,American Eagle Airlines Inc.,On Time,565
2008,3,2008-03,MQ,American Eagle Airlines Inc.,Delayed,40
2008,3,2008-03,NW,Northwest Airlines Inc.,On Time,114
2008,3,2008-03,NW,Northwest Airlines Inc.,Delayed,62
2008,3,2008-03,OO,SkyWest Airlines Inc.,On Time,472
2008,3,2008-03,OO,SkyWest Airlines Inc.,Delayed,75
2008,3,2008-03,UA,United Air Lines Inc.,On Time,518
2008,3,2008-03,UA,United Air Lines Inc.,Delayed,189
2008,3,2008-03,US,US Airways Inc.,On Time,399
2008,3,2008-03,US,US Airways Inc.,Delayed,57
2008,3,2008-03,WN,Southwest Airlines Co.,On Time,2401
2008,3,2008-03,WN,Southwest Airlines Co.,Delayed,682
2008,3,2008-03,XE,ExpressJet Airlines Inc.,On Time,422
2008,3,2008-03,XE,ExpressJet Airlines Inc.,Delayed,65
2008,3,2008-03,YV,Mesa Airlines Inc.,On Time,8
2008,3,2008-03,YV,Mesa Airlines Inc.,Delayed,2
2008,4,2008-04,AA,American Airlines Inc.,On Time,352
2008,4,2008-04,AA,American Airlines Inc.,Delayed,153
2008,4,2008-04,AS,Alaska Airlines Inc.,On Time,271
2008,4,2008-04,AS,Alaska Airlines Inc.,Delayed,55
2008,4,2008-04,B6,JetBlue Airways,On Time,119
2008,4,2008-04,B6,JetBlue Airways,Delayed,31
2008,4,2008-04,CO,Continental Air Lines Inc.,On Time,193
2008,4,2008-04,CO,Continental Air Lines Inc.,Delayed,95
2008,4,2008-04,DL,Delta Air Lines Inc.,On Time,245
2008,4,2008-04,DL,Delta Air Lines Inc.,Delayed,98
2008,4,2008-04,F9,Frontier Airlines Inc.,On Time,144
2008,4,2008-04,F9,Frontier Airlines Inc.,Delayed,42
2008,4,2008-04,FL,AirTran Airways Corporation,On Time,43
2008,4,2008-04,FL,AirTran Airways Corporation,Delayed,18
2008,4,2008-04,HA,Hawaiian Airlines Inc.,On Time,51
2008,4,2008-04,HA,Hawaiian Airlines Inc.,Delayed,9
2008,4,2008-04,MQ,American Eagle Airlines Inc.,On Time,596
2008,4,2008-04,MQ,American Eagle Airlines Inc.,Delayed,39
2008,4,2008-04,NW,Northwest Airlines Inc.,On Time,116
2008,4,2008-04,NW,Northwest Airlines Inc.,Delayed,62
2008,4,2008-04,OO,SkyWest Airlines Inc.,On Time,482
2008,4,2008-04,OO,SkyWest Airlines Inc.,Delayed,40
2008,4,2008-04,UA,United Air Lines Inc.,On Time,487
2008,4,2008-04,UA,United Air Lines Inc.,Delayed,231
2008,4,2008-04,US,US Airways Inc.,On Time,366
2008,4,2008-04,US,US Airways Inc.,Delayed,68
2008,4,2008-04,WN,Southwest Airlines Co.,On Time,2681
2008,4,2008-04,WN,Southwest Airlines Co.,Delayed,474
2008,4,2008-04,XE,ExpressJet Airlines Inc.,On Time,361
2008,4,2008-04,XE,ExpressJet Airlines Inc.,Delayed,75
2008,4,2008-04,YV,Mesa Airlines Inc.,On Time,7
2008,4,2008-04,YV,Mesa Airlines Inc.,Delayed,1
2008,5,2008-05,AA,American Airlines Inc.,On Time,313
2008,5,2008-05,AA,American Airlines Inc.,Delayed,207
2008,5,2008-05,AS,Alaska Airlines Inc.,On Time,283
2008,5,2008-05,AS,Alaska Airlines Inc.,Delayed,53
2008,5,2008-05,B6,JetBlue Airways,On Time,125
2008,5,2008-05,B6,JetBlue Airways,Delayed,75
2008,5,2008-05,CO,Continental Air Lines Inc.,On Time,190
2008,5,2008-05,CO,Continental Air Lines Inc.,Delayed,101
2008,5,2008-05,DL,Delta Air Lines Inc.,On Time,242
2008,5,2008-05,DL,Delta Air Lines Inc.,Delayed,94
2008,5,2008-05,F9,Frontier Airlines Inc.,On Time,114
2008,5,2008-05,F9,Frontier Airlines Inc.,Delayed,65
2008,5,2008-05,FL,AirTran Airways Corporation,On Time,48
2008,5,2008-05,FL,AirTran Airways Corporation,Delayed,36
2008,5,2008-05,HA,Hawaiian Airlines Inc.,On Time,36
2008,5,2008-05,HA,Hawaiian Airlines Inc.,Delayed,26
2008,5,2008-05,MQ,American Eagle Airlines Inc.,On Time,601
2008,5,2008-05,MQ,American Eagle Airlines Inc.,Delayed,66
2008,5,2008-05,NW,Northwest Airlines Inc.,On Time,113
2008,5,2008-05,NW,Northwest Airlines Inc.,Delayed,103
2008,5,2008-05,OO,SkyWest Airlines Inc.,On Time,478
2008,5,2008-05,OO,SkyWest Airlines Inc.,Delayed,72
2008,5,2008-05,UA,United Air Lines Inc.,On Time,515
2008,5,2008-05,UA,United Air Lines Inc.,Delayed,215
2008,5,2008-05,US,US Airways Inc.,On Time,398
2008,5,2008-05,US,US Airways Inc.,Delayed,88
2008,5,2008-05,WN,Southwest Airlines Co.,On Time,2528
2008,5,2008-05,WN,Southwest Airlines Co.,Delayed,717
2008,5,2008-05,XE,ExpressJet Airlines Inc.,On Time,362
2008,5,2008-05,XE,ExpressJet Airlines Inc.,Delayed,76
2008,5,2008-05,YV,Mesa Airlines Inc.,On Time,8
2008,5,2008-05,YV,Mesa Airlines Inc.,Delayed,2
2008,6,2008-06,AA,American Airlines Inc.,On Time,249
2008,6,2008-06,AA,American Airlines Inc.,Delayed,257
2008,6,2008-06,AS,Alaska Airlines Inc.,On Time,301
2008,6,2008-06,AS,Alaska Airlines Inc.,Delayed,47
2008,6,2008-06,B6,JetBlue Airways,On Time,118
2008,6,2008-06,B6,JetBlue Airways,Delayed,113
2008,6,2008-06,CO,Continental Air Lines Inc.,On Time,230
2008,6,2008-06,CO,Continental Air Lines Inc.,Delayed,117
2008,6,2008-06,DL,Delta Air Lines Inc.,On Time,264
2008,6,2008-06,DL,Delta Air Lines Inc.,Delayed,131
2008,6,2008-06,F9,Frontier Airlines Inc.,On Time,115
2008,6,2008-06,F9,Frontier Airlines Inc.,Delayed,61
2008,6,2008-06,FL,AirTran Airways Corporation,On Time,83
2008,6,2008-06,FL,AirTran Airways Corporation,Delayed,37
2008,6,2008-06,HA,Hawaiian Airlines Inc.,On Time,45
2008,6,2008-06,HA,Hawaiian Airlines Inc.,Delayed,15
2008,6,2008-06,MQ,American Eagle Airlines Inc.,On Time,574
2008,6,2008-06,MQ,American Eagle Airlines Inc.,Delayed,73
2008,6,2008-06,NW,Northwest Airlines Inc.,On Time,98
2008,6,2008-06,NW,Northwest Airlines Inc.,Delayed,111
2008,6,2008-06,OO,SkyWest Airlines Inc.,On Time,480
2008,6,2008-06,OO,SkyWest Airlines Inc.,Delayed,66
2008,6,2008-06,UA,United Air Lines Inc.,On Time,403
2008,6,2008-06,UA,United Air Lines Inc.,Delayed,301
2008,6,2008-06,US,US Airways Inc.,On Time,341
2008,6,2008-06,US,US Airways Inc.,Delayed,110
2008,6,2008-06,WN,Southwest Airlines Co.,On Time,2383
2008,6,2008-06,WN,Southwest Airlines Co.,Delayed,790
2008,6,2008-06,XE,ExpressJet Airlines Inc.,On Time,337
2008,6,2008-06,XE,ExpressJet Airlines Inc.,Delayed,96
2008,6,2008-06,YV,Mesa Airlines Inc.,On Time,4
2008,6,2008-06,YV,Mesa Airlines Inc.,Delayed,0
2008,7,2008-07,AA,American Airlines Inc.,On Time,379
2008,7,2008-07,AA,American Airlines Inc.,Delayed,140
2008,7,2008-07,AS,Alaska Airlines Inc.,On Time,312
2008,7,2008-07,AS,Alaska Airlines Inc.,Delayed,50
2008,7,2008-07,B6,JetBlue Airways,On Time,181
2008,7,2008-07,B6,JetBlue Airways,Delayed,64
2008,7,2008-07,CO,Continental Air Lines Inc.,On Time,320
2008,7,2008-07,CO,Continental Air Lines Inc.,Delayed,75
2008,7,2008-07,DL,Delta Air Lines Inc.,On Time,316
2008,7,2008-07,DL,Delta Air Lines Inc.,Delayed,89
2008,7,2008-07,F9,Frontier Airlines Inc.,On Time,150
2008,7,2008-07,F9,Frontier Airlines Inc.,Delayed,31
2008,7,2008-07,FL,AirTran Airways Corporation,On Time,115
2008,7,2008-07,FL,AirTran Airways Corporation,Delayed,32
2008,7,2008-07,HA,Hawaiian Airlines Inc.,On Time,42
2008,7,2008-07,HA,Hawaiian Airlines Inc.,Delayed,20
2008,7,2008-07,MQ,American Eagle Airlines Inc.,On Time,611
2008,7,2008-07,MQ,American Eagle Airlines Inc.,Delayed,57
2008,7,2008-07,NW,Northwest Airlines Inc.,On Time,168
2008,7,2008-07,NW,Northwest Airlines Inc.,Delayed,49
2008,7,2008-07,OO,SkyWest Airlines Inc.,On Time,505
2008,7,2008-07,OO,SkyWest Airlines Inc.,Delayed,42
2008,7,2008-07,UA,United Air Lines Inc.,On Time,470
2008,7,2008-07,UA,United Air Lines Inc.,Delayed,228
2008,7,2008-07,US,US Airways Inc.,On Time,385
2008,7,2008-07,US,US Airways Inc.,Delayed,77
2008,7,2008-07,WN,Southwest Airlines Co.,On Time,2766
2008,7,2008-07,WN,Southwest Airlines Co.,Delayed,492
2008,7,2008-07,XE,ExpressJet Airlines Inc.,On Time,375
2008,7,2008-07,XE,ExpressJet Airlines Inc.,Delayed,68
2008,7,2008-07,YV,Mesa Airlines Inc.,On Time,2
2008,7,2008-07,YV,Mesa Airlines Inc.,Delayed,2
2008,8,2008-08,AA,American Airlines Inc.,On Time,374
2008,8,2008-08,AA,American Airlines Inc.,Delayed,146
2008,8,2008-08,AS,Alaska Airlines Inc.,On Time,283
2008,8,2008-08,AS,Alaska Airlines Inc.,Delayed,65
2008,8,2008-08,B6,JetBlue Airways,On Time,169
2008,8,2008-08,B6,JetBlue Airways,Delayed,68
2008,8,2008-08,CO,Continental Air Lines Inc.,On Time,295
2008,8,2008-08,CO,Continental Air Lines Inc.,Delayed,97
2008,8,2008-08,DL,Delta Air Lines Inc.,On Time,308
2008,8,2008-08,DL,Delta Air Lines Inc.,Delayed,100
2008,8,2008-08,F9,Frontier Airlines Inc.,On Time,156
2008,8,2008-08,F9,Frontier Airlines Inc.,Delayed,25
2008,8,2008-08,FL,AirTran Airways Corporation,On Time,103
2008,8,2008-08,FL,AirTran Airways Corporation,Delayed,32
2008,8,2008-08,HA,Hawaiian Airlines Inc.,On Time,46
2008,8,2008-08,HA,Hawaiian Airlines Inc.,Delayed,16
2008,8,2008-08,MQ,American Eagle Airlines Inc.,On Time,613
2008,8,2008-08,MQ,American Eagle Airlines Inc.,Delayed,50
2008,8,2008-08,NW,Northwest Airlines Inc.,On Time,155
2008,8,2008-08,NW,Northwest Airlines Inc.,Delayed,21
2008,8,2008-08,OO,SkyWest Airlines Inc.,On Time,518
2008,8,2008-08,OO,SkyWest Airlines Inc.,Delayed,27
2008,8,2008-08,UA,United Air Lines Inc.,On Time,474
2008,8,2008-08,UA,United Air Lines Inc.,Delayed,201
2008,8,2008-08,US,US Airways Inc.,On Time,352
2008,8,2008-08,US,US Airways Inc.,Delayed,78
2008,8,2008-08,WN,Southwest Airlines Co.,On Time,2748
2008,8,2008-08,WN,Southwest Airlines Co.,Delayed,442
2008,8,2008-08,XE,ExpressJet Airlines Inc.,On Time,301
2008,8,2008-08,XE,ExpressJet Airlines Inc.,Delayed,65
2008,8,2008-08,YV,Mesa Airlines Inc.,On Time,14
2008,8,2008-08,YV,Mesa Airlines Inc.,Delayed,4
2008,9,2008-09,AA,American Airlines Inc.,On Time,397
2008,9,2008-09,AA,American Airlines Inc.,Delayed,79
2008,9,2008-09,AS,Alaska Airlines Inc.,On Time,289
2008,9,2008-09,AS,Alaska Airlines Inc.,Delayed,30
2008,9,2008-09,B6,JetBlue Airways,On Time,145
2008,9,2008-09,B6,JetBlue Airways,Delayed,29
2008,9,2008-09,CO,Continental Air Lines Inc.,On Time,235
2008,9,2008-09,CO,Continental Air Lines Inc.,Delayed,31
2008,9,2008-09,DL,Delta Air Lines Inc.,On Time,289
2008,9,2008-09,DL,Delta Air Lines Inc.,Delayed,43
2008,9,2008-09,F9,Frontier Airlines Inc.,On Time,139
2008,9,2008-09,F9,Frontier Airlines Inc.,Delayed,12
2008,9,2008-09,FL,AirTran Airways Corporation,On Time,38
