Year,Month,Carrier,Carrier Name,Type,Number of Flights
2004,6,NW,Northwest Airlines Inc.,Other Delay,65.95
2004,6,NW,Northwest Airlines Inc.,On Time,112
2004,6,OO,SkyWest Airlines Inc.,Carrier Delay,28
2004,6,OO,SkyWest Airlines Inc.,Other Delay,23
2004,6,OO,SkyWest Airlines Inc.,On Time,581
2004,6,UA,United Air Lines Inc.,Carrier Delay,28.14
2004,6,UA,United Air Lines Inc.,Other Delay,107.86
2004,6,UA,United Air Lines Inc.,On Time,601
2004,6,US,US Airways Inc.,Carrier Delay,27.19
2004,6,US,US Airways Inc.,Other Delay,44.81
2004,6,US,US Airways Inc.,On Time,103
2004,6,WN,Southwest Airlines Co.,Carrier Delay,139.14
2004,6,WN,Southwest Airlines Co.,Other Delay,419.86
2004,6,WN,Southwest Airlines Co.,On Time,1849
2004,7,AA,American Airlines Inc.,Carrier Delay,60.68
2004,7,AA,American Airlines Inc.,Other Delay,109.32
2004,7,AA,American Airlines Inc.,On Time,468
2004,7,AS,Alaska Airlines Inc.,Carrier Delay,49.78
2004,7,AS,Alaska Airlines Inc.,Other Delay,39.22
2004,7,AS,Alaska Airlines Inc.,On Time,312
2004,7,B6,JetBlue Airways,Carrier Delay,3.37
2004,7,B6,JetBlue Airways,Other Delay,11.63
2004,7,B6,JetBlue Airways,On Time,78
2004,7,CO,Continental Air Lines Inc.,Carrier Delay,12.46
2004,7,CO,Continental Air Lines Inc.,Other Delay,43.54
2004,7,CO,Continental Air Lines Inc.,On Time,200
2004,7,DL,Delta Air Lines Inc.,Carrier Delay,37.11
2004,7,DL,Delta Air Lines Inc.,Other Delay,87.89
2004,7,DL,Delta Air Lines Inc.,On Time,359
2004,7,HA,Hawaiian Airlines Inc.,Carrier Delay,4
2004,7,HA,Hawaiian Airlines Inc.,Other Delay,0
2004,7,HA,Hawaiian Airlines Inc.,On Time,58
2004,7,HP,America West Airlines Inc.,Carrier Delay,37.14
2004,7,HP,America West Airlines Inc.,Other Delay,39.86
2004,7,HP,America West Airlines Inc.,On Time,257
2004,7,MQ,American Eagle Airlines Inc.,Carrier Delay,70.14
2004,7,MQ,American Eagle Airlines Inc.,Other Delay,58.86
2004,7,MQ,American Eagle Airlines Inc.,On Time,759
2004,7,NW,Northwest Airlines Inc.,Carrier Delay,31.3
2004,7,NW,Northwest Airlines Inc.,Other Delay,40.7
2004,7,NW,Northwest Airlines Inc.,On Time,145
2004,7,OO,SkyWest Airlines Inc.,Carrier Delay,37
2004,7,OO,SkyWest Airlines Inc.,Other Delay,18
2004,7,OO,SkyWest Airlines Inc.,On Time,585
2004,7,UA,United Air Lines Inc.,Carrier Delay,39.09
2004,7,UA,United Air Lines Inc.,Other Delay,102.91
2004,7,UA,United Air Lines Inc.,On Time,624
2004,7,US,US Airways Inc.,Carrier Delay,28.96
2004,7,US,US Airways Inc.,Other Delay,40.04
2004,7,US,US Airways Inc.,On Time,109
2004,7,WN,Southwest Airlines Co.,Carrier Delay,146.37
2004,7,WN,Southwest Airlines Co.,Other Delay,434.63
2004,7,WN,Southwest Airlines Co.,On Time,1879
2004,8,AA,American Airlines Inc.,Carrier Delay,49.27
2004,8,AA,American Airlines Inc.,Other Delay,126.73
2004,8,AA,American Airlines Inc.,On Time,471
2004,8,AS,Alaska Airlines Inc.,Carrier Delay,50.55
2004,8,AS,Alaska Airlines Inc.,Other Delay,51.45
2004,8,AS,Alaska Airlines Inc.,On Time,301
2004,8,B6,JetBlue Airways,Carrier Delay,1.72
2004,8,B6,JetBlue Airways,Other Delay,16.28
2004,8,B6,JetBlue Airways,On Time,75
2004,8,CO,Continental Air Lines Inc.,Carrier Delay,16.66
2004,8,CO,Continental Air Lines Inc.,Other Delay,39.34
2004,8,CO,Continental Air Lines Inc.,On Time,191
2004,8,DL,Delta Air Lines Inc.,Carrier Delay,33.75
2004,8,DL,Delta Air Lines Inc.,Other Delay,81.25
2004,8,DL,Delta Air Lines Inc.,On Time,372
2004,8,HA,Hawaiian Airlines Inc.,Carrier Delay,2.38
2004,8,HA,Hawaiian Airlines Inc.,Other Delay,2.62
2004,8,HA,Hawaiian Airlines Inc.,On Time,57
2004,8,HP,America West Airlines Inc.,Carrier Delay,29.93
2004,8,HP,America West Airlines Inc.,Other Delay,44.07
2004,8,HP,America West Airlines Inc.,On Time,263
2004,8,MQ,American Eagle Airlines Inc.,Carrier Delay,43.78
2004,8,MQ,American Eagle Airlines Inc.,Other Delay,54.22
2004,8,MQ,American Eagle Airlines Inc.,On Time,799
2004,8,NW,Northwest Airlines Inc.,Carrier Delay,16.78
2004,8,NW,Northwest Airlines Inc.,Other Delay,48.22
2004,8,NW,Northwest Airlines Inc.,On Time,151
2004,8,OO,SkyWest Airlines Inc.,Carrier Delay,28
2004,8,OO,SkyWest Airlines Inc.,Other Delay,28
2004,8,OO,SkyWest Airlines Inc.,On Time,642
2004,8,UA,United Air Lines Inc.,Carrier Delay,36.73
2004,8,UA,United Air Lines Inc.,Other Delay,111.27
2004,8,UA,United Air Lines Inc.,On Time,628
2004,8,US,US Airways Inc.,Carrier Delay,25.84
2004,8,US,US Airways Inc.,Other Delay,40.16
2004,8,US,US Airways Inc.,On Time,115
2004,8,WN,Southwest Airlines Co.,Carrier Delay,148.82
2004,8,WN,Southwest Airlines Co.,Other Delay,515.18
2004,8,WN,Southwest Airlines Co.,On Time,1822
2004,9,AA,American Airlines Inc.,Carrier Delay,24.68
2004,9,AA,American Airlines Inc.,Other Delay,32.32
2004,9,AA,American Airlines Inc.,On Time,530
2004,9,AS,Alaska Airlines Inc.,Carrier Delay,27.26
2004,9,AS,Alaska Airlines Inc.,Other Delay,22.74
2004,9,AS,Alaska Airlines Inc.,On Time,318
2004,9,B6,JetBlue Airways,Carrier Delay,1.59
2004,9,B6,JetBlue Airways,Other Delay,1.41
2004,9,B6,JetBlue Airways,On Time,64
2004,9,CO,Continental Air Lines Inc.,Carrier Delay,1.4
2004,9,CO,Continental Air Lines Inc.,Other Delay,15.6
2004,9,CO,Continental Air Lines Inc.,On Time,210
2004,9,DL,Delta Air Lines Inc.,Carrier Delay,19.49
2004,9,DL,Delta Air Lines Inc.,Other Delay,60.51
2004,9,DL,Delta Air Lines Inc.,On Time,394
2004,9,HA,Hawaiian Airlines Inc.,Carrier Delay,2
2004,9,HA,Hawaiian Airlines Inc.,Other Delay,2
2004,9,HA,Hawaiian Airlines Inc.,On Time,32
2004,9,HP,America West Airlines Inc.,Carrier Delay,30.71
2004,9,HP,America West Airlines Inc.,Other Delay,25.29
2004,9,HP,America West Airlines Inc.,On Time,273
2004,9,MQ,American Eagle Airlines Inc.,Carrier Delay,32.5
2004,9,MQ,American Eagle Airlines Inc.,Other Delay,36.5
2004,9,MQ,American Eagle Airlines Inc.,On Time,815
2004,9,NW,Northwest Airlines Inc.,Carrier Delay,10.27
2004,9,NW,Northwest Airlines Inc.,Other Delay,25.73
2004,9,NW,Northwest Airlines Inc.,On Time,114
2004,9,OO,SkyWest Airlines Inc.,Carrier Delay,37
2004,9,OO,SkyWest Airlines Inc.,Other Delay,20
2004,9,OO,SkyWest Airlines Inc.,On Time,625
2004,9,UA,United Air Lines Inc.,Carrier Delay,18.77
2004,9,UA,United Air Lines Inc.,Other Delay,60.23
2004,9,UA,United Air Lines Inc.,On Time,612
2004,9,US,US Airways Inc.,Carrier Delay,9.61
2004,9,US,US Airways Inc.,Other Delay,13.39
2004,9,US,US Airways Inc.,On Time,128
2004,9,WN,Southwest Airlines Co.,Carrier Delay,81.13
2004,9,WN,Southwest Airlines Co.,Other Delay,272.87
2004,9,WN,Southwest Airlines Co.,On Time,2087
2004,10,AA,American Airlines Inc.,Carrier Delay,30.68
2004,10,AA,American Airlines Inc.,Other Delay,127.32
2004,10,AA,American Airlines Inc.,On Time,442
2004,10,AS,Alaska Airlines Inc.,Carrier Delay,36.78
2004,10,AS,Alaska Airlines Inc.,Other Delay,43.22
2004,10,AS,Alaska Airlines Inc.,On Time,287
2004,10,B6,JetBlue Airways,Carrier Delay,3.53
2004,10,B6,JetBlue Airways,Other Delay,21.47
2004,10,B6,JetBlue Airways,On Time,37
2004,10,CO,Continental Air Lines Inc.,Carrier Delay,12.83
2004,10,CO,Continental Air Lines Inc.,Other Delay,36.17
2004,10,CO,Continental Air Lines Inc.,On Time,191
2004,10,DL,Delta Air Lines Inc.,Carrier Delay,26.46
2004,10,DL,Delta Air Lines Inc.,Other Delay,88.54
2004,10,DL,Delta Air Lines Inc.,On Time,373
2004,10,HA,Hawaiian Airlines Inc.,Carrier Delay,3
2004,10,HA,Hawaiian Airlines Inc.,Other Delay,0
2004,10,HA,Hawaiian Airlines Inc.,On Time,28
2004,10,HP,America West Airlines Inc.,Carrier Delay,22.17
2004,10,HP,America West Airlines Inc.,Other Delay,45.83
2004,10,HP,America West Airlines Inc.,On Time,265
2004,10,MQ,American Eagle Airlines Inc.,Carrier Delay,30.58
2004,10,MQ,American Eagle Airlines Inc.,Other Delay,59.42
2004,10,MQ,American Eagle Airlines Inc.,On Time,814
2004,10,NW,Northwest Airlines Inc.,Carrier Delay,11.98
2004,10,NW,Northwest Airlines Inc.,Other Delay,69.02
2004,10,NW,Northwest Airlines Inc.,On Time,105
2004,10,OO,SkyWest Airlines Inc.,Carrier Delay,55
2004,10,OO,SkyWest Airlines Inc.,Other Delay,43
2004,10,OO,SkyWest Airlines Inc.,On Time,599
2004,10,UA,United Air Lines Inc.,Carrier Delay,33.33
2004,10,UA,United Air Lines Inc.,Other Delay,112.67
2004,10,UA,United Air Lines Inc.,On Time,551
2004,10,US,US Airways Inc.,Carrier Delay,22.94
2004,10,US,US Airways Inc.,Other Delay,47.06
2004,10,US,US Airways Inc.,On Time,109
2004,10,WN,Southwest Airlines Co.,Carrier Delay,138.48
2004,10,WN,Southwest Airlines Co.,Other Delay,554.52
2004,10,WN,Southwest Airlines Co.,On Time,1847
2004,11,AA,American Airlines Inc.,Carrier Delay,28.32
2004,11,AA,American Airlines Inc.,Other Delay,81.68
2004,11,AA,American Airlines Inc.,On Time,471
2004,11,AS,Alaska Airlines Inc.,Carrier Delay,39.54
2004,11,AS,Alaska Airlines Inc.,Other Delay,49.46
2004,11,AS,Alaska Airlines Inc.,On Time,251
2004,11,B6,JetBlue Airways,Carrier Delay,1.79
2004,11,B6,JetBlue Airways,Other Delay,5.21
2004,11,B6,JetBlue Airways,On Time,52
2004,11,CO,Continental Air Lines Inc.,Carrier Delay,9.98
2004,11,CO,Continental Air Lines Inc.,Other Delay,49.02
2004,11,CO,Continental Air Lines Inc.,On Time,179
2004,11,DL,Delta Air Lines Inc.,Carrier Delay,19.71
2004,11,DL,Delta Air Lines Inc.,Other Delay,64.29
2004,11,DL,Delta Air Lines Inc.,On Time,382
2004,11,HA,Hawaiian Airlines Inc.,Carrier Delay,6
2004,11,HA,Hawaiian Airlines Inc.,Other Delay,0
2004,11,HA,Hawaiian Airlines Inc.,On Time,24
2004,11,HP,America West Airlines Inc.,Carrier Delay,37.99
2004,11,HP,America West Airlines Inc.,Other Delay,38.01
2004,11,HP,America West Airlines Inc.,On Time,252
2004,11,MQ,American Eagle Airlines Inc.,Carrier Delay,42.16
2004,11,MQ,American Eagle Airlines Inc.,Other Delay,37.84
2004,11,MQ,American Eagle Airlines Inc.,On Time,811
2004,11,NW,Northwest Airlines Inc.,Carrier Delay,10
2004,11,NW,Northwest Airlines Inc.,Other Delay,22
2004,11,NW,Northwest Airlines Inc.,On Time,146
2004,11,OO,SkyWest Airlines Inc.,Carrier Delay,43
2004,11,OO,SkyWest Airlines Inc.,Other Delay,24
2004,11,OO,SkyWest Airlines Inc.,On Time,602
2004,11,UA,United Air Lines Inc.,Carrier Delay,20.07
2004,11,UA,United Air Lines Inc.,Other Delay,57.93
2004,11,UA,United Air Lines Inc.,On Time,594
2004,11,US,US Airways Inc.,Carrier Delay,17.19
2004,11,US,US Airways Inc.,Other Delay,22.81
2004,11,US,US Airways Inc.,On Time,111
2004,11,WN,Southwest Airlines Co.,Carrier Delay,114.87
2004,11,WN,Southwest Airlines Co.,Other Delay,356.13
2004,11,WN,Southwest Airlines Co.,On Time,1982
2004,12,AA,American Airlines Inc.,Carrier Delay,54.02
2004,12,AA,American Airlines Inc.,Other Delay,116.98
2004,12,AA,American Airlines Inc.,On Time,437
2004,12,AS,Alaska Airlines Inc.,Carrier Delay,55.15
2004,12,AS,Alaska Airlines Inc.,Other Delay,81.85
2004,12,AS,Alaska Airlines Inc.,On Time,219
2004,12,B6,JetBlue Airways,Carrier Delay,6.84
2004,12,B6,JetBlue Airways,Other Delay,10.16
2004,12,B6,JetBlue Airways,On Time,43
2004,12,CO,Continental Air Lines Inc.,Carrier Delay,16.52
2004,12,CO,Continental Air Lines Inc.,Other Delay,53.48
2004,12,CO,Continental Air Lines Inc.,On Time,190
2004,12,DL,Delta Air Lines Inc.,Carrier Delay,32.46
2004,12,DL,Delta Air Lines Inc.,Other Delay,90.54
2004,12,DL,Delta Air Lines Inc.,On Time,338
2004,12,HA,Hawaiian Airlines Inc.,Carrier Delay,7.86
2004,12,HA,Hawaiian Airlines Inc.,Other Delay,1.14
2004,12,HA,Hawaiian Airlines Inc.,On Time,22
2004,12,HP,America West Airlines Inc.,Carrier Delay,34.26
2004,12,HP,America West Airlines Inc.,Other Delay,57.74
2004,12,HP,America West Airlines Inc.,On Time,246
2004,12,MQ,American Eagle Airlines Inc.,Carrier Delay,45.33
2004,12,MQ,American Eagle Airlines Inc.,Other Delay,80.67
2004,12,MQ,American Eagle Airlines Inc.,On Time,793
2004,12,NW,Northwest Airlines Inc.,Carrier Delay,24.36
2004,12,NW,Northwest Airlines Inc.,Other Delay,59.64
2004,12,NW,Northwest Airlines Inc.,On Time,105
2004,12,OO,SkyWest Airlines Inc.,Carrier Delay,75
2004,12,OO,SkyWest Airlines Inc.,Other Delay,56
2004,12,OO,SkyWest Airlines Inc.,On Time,557
2004,12,UA,United Air Lines Inc.,Carrier Delay,48.55
2004,12,UA,United Air Lines Inc.,Other Delay,97.45
2004,12,UA,United Air Lines Inc.,On Time,549
2004,12,US,US Airways Inc.,Carrier Delay,33.98
2004,12,US,US Airways Inc.,Other Delay,33.02
2004,12,US,US Airways Inc.,On Time,82
2004,12,WN,Southwest Airlines Co.,Carrier Delay,181.91
2004,12,WN,Southwest Airlines Co.,Other Delay,584.09
2004,12,WN,Southwest Airlines Co.,On Time,1810
2005,1,AA,American Airlines Inc.,Carrier Delay,56.94
2005,1,AA,American Airlines Inc.,Other Delay,153.06
2005,1,AA,American Airlines Inc.,On Time,394
2005,1,AS,Alaska Airlines Inc.,Carrier Delay,47.9
2005,1,AS,Alaska Airlines Inc.,Other Delay,71.1
2005,1,AS,Alaska Airlines Inc.,On Time,224
2005,1,B6,JetBlue Airways,Carrier Delay,9.71
2005,1,B6,JetBlue Airways,Other Delay,12.29
2005,1,B6,JetBlue Airways,On Time,40
2005,1,CO,Continental Air Lines Inc.,Carrier Delay,15.39
2005,1,CO,Continental Air Lines Inc.,Other Delay,64.61
2005,1,CO,Continental Air Lines Inc.,On Time,158
2005,1,DL,Delta Air Lines Inc.,Carrier Delay,31.55
2005,1,DL,Delta Air Lines Inc.,Other Delay,121.45
2005,1,DL,Delta Air Lines Inc.,On Time,301
2005,1,HA,Hawaiian Airlines Inc.,Carrier Delay,2.53
2005,1,HA,Hawaiian Airlines Inc.,Other Delay,2.47
2005,1,HA,Hawaiian Airlines Inc.,On Time,26
2005,1,HP,America West Airlines Inc.,Carrier Delay,35.26
2005,1,HP,America West Airlines Inc.,Other Delay,61.74
2005,1,HP,America West Airlines Inc.,On Time,271
2005,1,MQ,American Eagle Airlines Inc.,Carrier Delay,33.53
2005,1,MQ,American Eagle Airlines Inc.,Other Delay,62.47
2005,1,MQ,American Eagle Airlines Inc.,On Time,808
2005,1,NW,Northwest Airlines Inc.,Carrier Delay,24.28
2005,1,NW,Northwest Airlines Inc.,Other Delay,63.72
2005,1,NW,Northwest Airlines Inc.,On Time,101
2005,1,OO,SkyWest Airlines Inc.,Carrier Delay,81
2005,1,OO,SkyWest Airlines Inc.,Other Delay,59
2005,1,OO,SkyWest Airlines Inc.,On Time,553
2005,1,UA,United Air Lines Inc.,Carrier Delay,67.65
2005,1,UA,United Air Lines Inc.,Other Delay,148.35
2005,1,UA,United Air Lines Inc.,On Time,480
2005,1,US,US Airways Inc.,Carrier Delay,25.52
2005,1,US,US Airways Inc.,Other Delay,50.48
2005,1,US,US Airways Inc.,On Time,72
2005,1,WN,Southwest Airlines Co.,Carrier Delay,138.74
2005,1,WN,Southwest Airlines Co.,Other Delay,511.26
2005,1,WN,Southwest Airlines Co.,On Time,1903
2005,2,AA,American Airlines Inc.,Carrier Delay,31.03
2005,2,AA,American Airlines Inc.,Other Delay,98.97
2005,2,AA,American Airlines Inc.,On Time,413
2005,2,AS,Alaska Airlines Inc.,Carrier Delay,47.18
2005,2,AS,Alaska Airlines Inc.,Other Delay,50.82
2005,2,AS,Alaska Airlines Inc.,On Time,209
2005,2,B6,JetBlue Airways,Carrier Delay,5.48
2005,2,B6,JetBlue Airways,Other Delay,14.52
2005,2,B6,JetBlue Airways,On Time,36
2005,2,CO,Continental Air Lines Inc.,Carrier Delay,14.55
2005,2,CO,Continental Air Lines Inc.,Other Delay,61.45
2005,2,CO,Continental Air Lines Inc.,On Time,153
2005,2,DL,Delta Air Lines Inc.,Carrier Delay,15.48
2005,2,DL,Delta Air Lines Inc.,Other Delay,112.52
2005,2,DL,Delta Air Lines Inc.,On Time,264
2005,2,HA,Hawaiian Airlines Inc.,Carrier Delay,4
2005,2,HA,Hawaiian Airlines Inc.,Other Delay,1
2005,2,HA,Hawaiian Airlines Inc.,On Time,23
2005,2,HP,America West Airlines Inc.,Carrier Delay,26.12
2005,2,HP,America West Airlines Inc.,Other Delay,63.88
2005,2,HP,America West Airlines Inc.,On Time,244
2005,2,MQ,American Eagle Airlines Inc.,Carrier Delay,33.33
2005,2,MQ,American Eagle Airlines Inc.,Other Delay,74.67
2005,2,MQ,American Eagle Airlines Inc.,On Time,698
2005,2,NW,Northwest Airlines Inc.,Carrier Delay,20.46
2005,2,NW,Northwest Airlines Inc.,Other Delay,62.54
2005,2,NW,Northwest Airlines Inc.,On Time,85
2005,2,OO,SkyWest Airlines Inc.,Carrier Delay,82
2005,2,OO,SkyWest Airlines Inc.,Other Delay,12
2005,2,OO,SkyWest Airlines Inc.,On Time,508
2005,2,UA,United Air Lines Inc.,Carrier Delay,36.21
2005,2,UA,United Air Lines Inc.,Other Delay,132.79
2005,2,UA,United Air Lines Inc.,On Time,448
2005,2,US,US Airways Inc.,Carrier Delay,18.34
2005,2,US,US Airways Inc.,Other Delay,39.66
2005,2,US,US Airways Inc.,On Time,99
2005,2,WN,Southwest Airlines Co.,Carrier Delay,114.7
2005,2,WN,Southwest Airlines Co.,Other Delay,461.3
2005,2,WN,Southwest Airlines Co.,On Time,1728
2005,3,AA,American Airlines Inc.,Carrier Delay,35.36
2005,3,AA,American Airlines Inc.,Other Delay,65.64
2005,3,AA,American Airlines Inc.,On Time,507
2005,3,AS,Alaska Airlines Inc.,Carrier Delay,41
2005,3,AS,Alaska Airlines Inc.,Other Delay,38
2005,3,AS,Alaska Airlines Inc.,On Time,261
2005,3,B6,JetBlue Airways,Carrier Delay,5.51
2005,3,B6,JetBlue Airways,Other Delay,6.49
2005,3,B6,JetBlue Airways,On Time,50
2005,3,CO,Continental Air Lines Inc.,Carrier Delay,14.05
2005,3,CO,Continental Air Lines Inc.,Other Delay,71.95
2005,3,CO,Continental Air Lines Inc.,On Time,196
2005,3,DL,Delta Air Lines Inc.,Carrier Delay,19.76
2005,3,DL,Delta Air Lines Inc.,Other Delay,61.24
2005,3,DL,Delta Air Lines Inc.,On Time,353
2005,3,HA,Hawaiian Airlines Inc.,Carrier Delay,3.92
2005,3,HA,Hawaiian Airlines Inc.,Other Delay,1.08
2005,3,HA,Hawaiian Airlines Inc.,On Time,26
2005,3,HP,America West Airlines Inc.,Carrier Delay,17.77
2005,3,HP,America West Airlines Inc.,Other Delay,43.23
2005,3,HP,America West Airlines Inc.,On Time,311
2005,3,MQ,American Eagle Airlines Inc.,Carrier Delay,42.57
2005,3,MQ,American Eagle Airlines Inc.,Other Delay,69.43
2005,3,MQ,American Eagle Airlines Inc.,On Time,785
2005,3,NW,Northwest Airlines Inc.,Carrier Delay,18.31
2005,3,NW,Northwest Airlines Inc.,Other Delay,26.69
2005,3,NW,Northwest Airlines Inc.,On Time,141
2005,3,OO,SkyWest Airlines Inc.,Carrier Delay,64
2005,3,OO,SkyWest Airlines Inc.,Other Delay,14
2005,3,OO,SkyWest Airlines Inc.,On Time,595
2005,3,UA,United Air Lines Inc.,Carrier Delay,40.23
2005,3,UA,United Air Lines Inc.,Other Delay,80.77
2005,3,UA,United Air Lines Inc.,On Time,551
2005,3,US,US Airways Inc.,Carrier Delay,28.84
2005,3,US,US Airways Inc.,Other Delay,15.16
2005,3,US,US Airways Inc.,On Time,138
2005,3,WN,Southwest Airlines Co.,Carrier Delay,131.94
2005,3,WN,Southwest Airlines Co.,Other Delay,367.06
2005,3,WN,Southwest Airlines Co.,On Time,2060
2005,4,AA,American Airlines Inc.,Carrier Delay,36.28
2005,4,AA,American Airlines Inc.,Other Delay,85.72
2005,4,AA,American Airlines Inc.,On Time,495
2005,4,AS,Alaska Airlines Inc.,Carrier Delay,50.52
2005,4,AS,Alaska Airlines Inc.,Other Delay,36.48
2005,4,AS,Alaska Airlines Inc.,On Time,243
2005,4,B6,JetBlue Airways,Carrier Delay,4.33
2005,4,B6,JetBlue Airways,Other Delay,10.67
2005,4,B6,JetBlue Airways,On Time,45
2005,4,CO,Continental Air Lines Inc.,Carrier Delay,14.05
2005,4,CO,Continental Air Lines Inc.,Other Delay,54.95
2005,4,CO,Continental Air Lines Inc.,On Time,201
2005,4,DH,Independence Air,Carrier Delay,0.22
2005,4,DH,Independence Air,Other Delay,7.78
2005,4,DH,Independence Air,On Time,9
2005,4,DL,Delta Air Lines Inc.,Carrier Delay,18.55
2005,4,DL,Delta Air Lines Inc.,Other Delay,55.45
2005,4,DL,Delta Air Lines Inc.,On Time,289
2005,4,HA,Hawaiian Airlines Inc.,Carrier Delay,3.73
2005,4,HA,Hawaiian Airlines Inc.,Other Delay,0.27
2005,4,HA,Hawaiian Airlines Inc.,On Time,26
2005,4,HP,America West Airlines Inc.,Carrier Delay,25.14
2005,4,HP,America West Airlines Inc.,Other Delay,41.86
2005,4,HP,America West Airlines Inc.,On Time,293
2005,4,MQ,American Eagle Airlines Inc.,Carrier Delay,30.13
2005,4,MQ,American Eagle Airlines Inc.,Other Delay,33.87
2005,4,MQ,American Eagle Airlines Inc.,On Time,799
2005,4,NW,Northwest Airlines Inc.,Carrier Delay,11.99
2005,4,NW,Northwest Airlines Inc.,Other Delay,13.01
2005,4,NW,Northwest Airlines Inc.,On Time,155
2005,4,OO,SkyWest Airlines Inc.,Carrier Delay,38
2005,4,OO,SkyWest Airlines Inc.,Other Delay,9
2005,4,OO,SkyWest Airlines Inc.,On Time,663
2005,4,UA,United Air Lines Inc.,Carrier Delay,20.97
2005,4,UA,United Air Lines Inc.,Other Delay,69.03
2005,4,UA,United Air Lines Inc.,On Time,560
2005,4,US,US Airways Inc.,Carrier Delay,17.64
2005,4,US,US Airways Inc.,Other Delay,25.36
2005,4,US,US Airways Inc.,On Time,132
2005,4,WN,Southwest Airlines Co.,Carrier Delay,91.53
2005,4,WN,Southwest Airlines Co.,Other Delay,288.47
2005,4,WN,Southwest Airlines Co.,On Time,2086
2005,5,AA,American Airlines Inc.,Carrier Delay,19.97
2005,5,AA,American Airlines Inc.,Other Delay,72.03
2005,5,AA,American Airlines Inc.,On Time,551
2005,5,AS,Alaska Airlines Inc.,Carrier Delay,62.95
2005,5,AS,Alaska Airlines Inc.,Other Delay,70.05
2005,5,AS,Alaska Airlines Inc.,On Time,211
2005,5,B6,JetBlue Airways,Carrier Delay,3.55
2005,5,B6,JetBlue Airways,Other Delay,25.45
2005,5,B6,JetBlue Airways,On Time,62
2005,5,CO,Continental Air Lines Inc.,Carrier Delay,9.45
2005,5,CO,Continental Air Lines Inc.,Other Delay,35.55
2005,5,CO,Continental Air Lines Inc.,On Time,225
2005,5,DH,Independence Air,Carrier Delay,3.67
2005,5,DH,Independence Air,Other Delay,4.33
2005,5,DH,Independence Air,On Time,23
2005,5,DL,Delta Air Lines Inc.,Carrier Delay,12.1
2005,5,DL,Delta Air Lines Inc.,Other Delay,22.9
2005,5,DL,Delta Air Lines Inc.,On Time,306
2005,5,EV,Atlantic Southeast Airlines,Carrier Delay,1.81
2005,5,EV,Atlantic Southeast Airlines,Other Delay,2.19
2005,5,EV,Atlantic Southeast Airlines,On Time,20
2005,5,F9,Frontier Airlines Inc.,Carrier Delay,9.51
2005,5,F9,Frontier Airlines Inc.,Other Delay,15.49
2005,5,F9,Frontier Airlines Inc.,On Time,119
2005,5,HA,Hawaiian Airlines Inc.,Carrier Delay,6.44
2005,5,HA,Hawaiian Airlines Inc.,Other Delay,0.56
2005,5,HA,Hawaiian Airlines Inc.,On Time,24
2005,5,HP,America West Airlines Inc.,Carrier Delay,20.65
2005,5,HP,America West Airlines Inc.,Other Delay,30.35
2005,5,HP,America West Airlines Inc.,On Time,321
